"component","beta","lambda","omega_i","A_1","A_2","A_3","A_4","A_5","A_6","A_7","A_8","A_9","A_10","A_11","A_12","A_13","A_14","A_15","A_16","A_17","A_18","A_19","A_20","A_21","A_22","A_23","A_24","A_25","A_26","A_27","A_28","A_29","A_30","A_31","A_32","A_33","A_34","A_35","A_36","A_37","A_38","A_39","A_40","A_41","A_42","A_43","A_44","A_45","A_46","A_47","A_48","A_49","A_50","convergence_i","n_iterations_i","pen_loglik_i","loglik_i","df_i","aic_i","bic_i","penalty","HLag_structure","MAD_i_insample","count_non_zero_coef_i","Model_id","loglik_full_data","df_full_data","aic_full_data","bic_full_data","MAD_in_sample","count_non_zero_coef_full_data","pen_loglik_full_data","MSFE_forecast","MAD_forecast","MAPE_forecast"
2,10.8458559525707,0.000334936,0.0294530955030298,0.010225729196222,0.0775947248468864,0.108812190796404,0.0847850081497928,0.0656802749188138,0.12450673714171,0.026931952394703,0.155780539039253,0.0546235668535309,0.00253340760888467,-0.00162926509935424,0.016726590335642,-0.0549399463752229,0.0401324291737087,-0.0835657601652843,-0.00350929416858032,0.0388520901754069,0.059898358449235,0.00936246275188594,0.19258231655055,0.0354887477870368,0.0361832961308391,-0.0719644314803989,0.000912376338498079,-0.0144655433231484,0.0295346355639627,-0.000814446202529737,0.00389901880238851,-0.0791723647063868,0.0287590280528262,-0.0118023583161902,0.014122686902626,0.00704712298014331,-0.0370932557279879,-0.0291804383036227,-0.0127700402264972,0.0193900898807813,-0.0618171508130519,0.0137744251664767,-0.00556974641180599,0.0106743096589709,0.00369110488972817,-0.00130720982983522,-0.045246662360652,0.00469976444518355,-0.0245237764937383,0.0121010116962416,0.045212436126721,0.0115312672563616,-0.00637199798691202,4,1343,-0.160745164419908,-240.944371672165,50,581.888743344331,847.549762698846,"group-scad","elementwise",0.239214169804138,50,"Model17",-1174.01834985519,250,2848.03669971038,4176.50840761875,0.243114173879143,250,-0.782744806901364,0.169154352498803,0.329891632253708,0.235980210597835
3,10.8458559525707,0.000334936,0.0285034439349337,0.156217526207385,-0.0205140460007662,0.0564994526250016,-0.0487305576581663,0.0389469765870789,0.137506198510497,0.106736549625578,0.0711382982271726,-0.0609833482585859,-0.00590106503670706,0.0584050833721913,0.075275987985004,0.00163398770084963,0.0715459485662663,0.127420651321694,0.00359486497587343,-0.0446653390212562,0.129362418705494,0.0717642498530966,0.172989711621303,-0.0338563106309384,0.0347293411112179,-0.069660435017959,0.0265153035551739,0.0182813102052709,0.0794015810761215,0.00184329720179508,-0.00916324592071681,-0.0471308284858538,-0.00557358282424763,0.0414792658778562,0.00816581406386979,-0.00206662301922688,-0.0257125580104482,-0.0096729316590838,-0.0108766694420854,-0.00297882301712132,-0.0227192796253068,-0.022477313619321,0.0390882485239526,0.01150653397066,-0.0182986983348726,0.0310239126434773,-0.0266480505709802,0.00167331327391741,-0.045051912994537,0.0294937774136797,-0.0286766131465972,0.0169738577822952,0.0178135086952523,4,1011,-0.137680777354848,-206.753351778902,50,513.506703557803,779.167722912318,"group-scad","elementwise",0.242837502532664,50,"Model17",-1174.01834985519,250,2848.03669971038,4176.50840761875,0.243114173879143,250,-0.782744806901364,0.169154352498803,0.329891632253708,0.235980210597835
4,10.8458559525707,0.000334936,0.0376491905198645,0.0853821238838006,0.0510484057143245,0.0580326761929417,0.0850693161986534,-0.0190845319241875,-0.00617148882140199,0.14158418599729,0.0614651055592776,0.14015427464994,0.090015372971955,-0.002032964184205,0.00930819421532809,-0.064731349482378,0.161496787929621,0.038583818649034,-0.029990077377658,0.0265793612064262,0.0140411499444111,0.0501980119176708,0.0186370650898029,0.00924723942789788,0.0309488487222069,-0.0106009529344038,0.0130598453023577,-0.0586663524677233,-0.000698692638532736,0.00483135769636812,-0.00193806107417503,-0.0259638464886806,0.0378086840026769,0.0318980996931682,-0.0166311325373356,0.000794662261463034,-0.0106692992394342,-0.010194471970893,-0.000482106716504203,0.0208398936389747,-0.0677385435868133,-0.0029854765601875,0.0274514044409736,0.0484790663288117,-0.047338281800633,0.036378539269168,-0.0370109698710066,0.0171127996532844,-0.00836567866842162,0.0368041879179943,0.0307280143834615,-0.0613096142761648,0.0115647968784032,4,883,-0.178760619519586,-267.93999412831,50,635.87998825662,901.541007611135,"group-scad","elementwise",0.246329017288166,50,"Model17",-1174.01834985519,250,2848.03669971038,4176.50840761875,0.243114173879143,250,-0.782744806901364,0.169154352498803,0.329891632253708,0.235980210597835
5,10.8458559525707,0.000334936,0.029896735259212,0.0576833289829201,0.0586503255272261,0.0127557541950176,0.0238935922918046,-0.00478299545333949,0.182930804804056,0.1268631553024,0.0504053359727808,0.0716403902894168,0.00376574432459785,0.048334498335367,0.0946659419427105,-0.045559644374094,0.184808237278751,0.0324488931728866,0.0620599764609535,0.0533103482965325,0.183046504811572,0.151754205891342,-0.0476783655992411,-0.0274138226609622,0.0573871249099459,-0.0291189979412823,0.0492581326162742,0.090441860662079,0.0285649119421292,0.013023582168832,-0.00429910796538931,-0.0412567243405145,-0.0169053304253171,0.0654784288992581,0.0202807628173244,0.00120637717231895,-0.00312331557093466,-0.00759454711294844,-0.00590679049064371,0.0580718296905962,-0.083812767802058,-0.0267430718058635,0.0505294205611405,0.0211927322441034,0.0121560064258371,0.00991550614249414,-0.0267473405298486,0.0319194231845243,0.010847688076782,0.0350397372707325,-0.00598129141339089,-0.023715084846638,0.0288880851401394,1,2073,-0.0919767388026406,-136.193692869732,50,372.387385739465,638.04840509398,"group-scad","elementwise",0.240240947795993,50,"Model17",-1174.01834985519,250,2848.03669971038,4176.50840761875,0.243114173879143,250,-0.782744806901364,0.169154352498803,0.329891632253708,0.235980210597835
1,10.8458559525707,0.0002062697,0.0461547347966924,0.00494988180832471,-0.00352485288814201,0.00322318271188968,0.139345528783386,0.0035596867469972,0.0123217807760278,0.0140900047591126,0.0258383873934206,-0.0335076130081116,-0.041922347130362,0.0488002232229107,0.0489628592628021,-0.0652883551719577,0.090026145657493,0.0153259335746655,0.0236753899080937,-0.0269551952132637,0.0904520508837792,0.00209591028636854,0.0167164462688743,-0.0184319124225412,0.057107993118975,-0.0711026377532529,0.0219786234003474,-0.0104200789805206,0.0499549678025176,0.0071219338261472,-0.0650711929327756,-0.00323566635477682,0.0141947333953388,0.0479455320061288,0.0241239112645181,-0.0110484487538135,-0.0439234098218452,0.0134778420373415,0.0259529533093272,0.0888271757580669,-0.0504426731836683,-0.0334987774262627,-0.0308081597881061,-0.00693672417654373,-0.0283527404990084,0.018402676537193,-0.0481937782404336,0.0432540205337316,-0.0578836632692658,0.0281903103089798,-0.019012202743143,0.0673156704421847,0.0441661458731896,1,1265,-0.213572952621075,-318.280099905751,50,736.560199811502,1002.22121916602,"group-scad","elementwise",0.246959991254148,50,"Model18",-1174.0126222863,250,2848.02524457261,4176.49695248097,0.243116009059262,250,-0.782700077997817,0.169237801111618,0.329993755125161,0.236058124332461
2,10.8458559525707,0.0002062697,0.0294590111731685,0.0109066213822701,0.0776344317936028,0.107842275952359,0.0848637341776202,0.0660129512224455,0.123456331650158,0.0270858994385697,0.156421720178925,0.0544110311611022,0.00301867917710761,-0.00165467574993832,0.0163637286037391,-0.0558531151928389,0.0409424094698285,-0.0829492324540517,-0.0040850941135334,0.0391524277724331,0.0599107339006144,0.00902215322955467,0.192549046229628,0.0355390742359508,0.0351801737692846,-0.0718422749736994,0.000564180618584827,-0.013767717708648,0.028898933422298,-0.00109913804345726,0.0043758675690938,-0.0789907881050943,0.028203634110761,-0.0114149254847745,0.0133388510845703,0.00704201883498056,-0.0365369651656813,-0.0283462170447004,-0.0130198120020488,0.0183643100590151,-0.0612935265519284,0.0141809923978624,-0.00567387789098913,0.0108821485555555,0.00311182836109349,-0.00136718157796145,-0.0453386849494117,0.00447872443199999,-0.0244878306659854,0.0121652057560788,0.0456155067891774,0.0116103202556456,-0.00682522146380127,1,1519,-0.160736376826201,-240.943543407213,50,581.887086814426,847.548106168941,"group-scad","elementwise",0.239210044664025,50,"Model18",-1174.0126222863,250,2848.02524457261,4176.49695248097,0.243116009059262,250,-0.782700077997817,0.169237801111618,0.329993755125161,0.236058124332461
3,10.8458559525707,0.0002062697,0.0284858378865214,0.156367454981445,-0.0209121284887745,0.0566516482632015,-0.0484880310371059,0.0386776912409742,0.137213401871879,0.106915814094522,0.0708401166925982,-0.0606354878164957,-0.00597975192574732,0.0586118845391509,0.0751840452269058,0.00161253081751156,0.0715214661908584,0.127529473054491,0.00364279561083041,-0.0445562684909325,0.130089079264244,0.0713715564740525,0.172517118645485,-0.0340319164736916,0.0348164730200886,-0.0700254071418313,0.0264371543653349,0.0189490077498993,0.0791330630854669,0.00139041725199951,-0.00846758235829631,-0.047377583253364,-0.00490067784485277,0.0412036327364364,0.00823429185245259,-0.0021628778239512,-0.0255906581766612,-0.00975085356284991,-0.0105753626172691,-0.00234738463059688,-0.0228453668970631,-0.0225790577027291,0.0385160672957656,0.0117442372386454,-0.018882855941793,0.030936985376122,-0.0268544353901165,0.00189823961143796,-0.0449335257510215,0.0300839823265593,-0.0290528406689194,0.01695256926855,0.0174751050025431,4,1104,-0.13767214489006,-206.752658405407,50,513.505316810813,779.166336165328,"group-scad","elementwise",0.242842464684452,50,"Model18",-1174.0126222863,250,2848.02524457261,4176.49695248097,0.243116009059262,250,-0.782700077997817,0.169237801111618,0.329993755125161,0.236058124332461
4,10.8458559525707,0.0002062697,0.0376444486215458,0.0851216280952327,0.0512687733340445,0.0580143944222354,0.0851241473864198,-0.019143031804647,-0.00611416379389051,0.141622174983196,0.0614441015291612,0.13983252276229,0.0901041045578222,-0.00196827036933409,0.00943392742011701,-0.0643410624203203,0.161557644249039,0.0381072147798499,-0.0298346916700285,0.0265079829634495,0.0135302159013243,0.0504776530010328,0.0184551262564243,0.00897271935362955,0.0303916612642368,-0.0106117932449285,0.0129086628920596,-0.0576547347108679,-0.000909983722902713,0.0048933484710155,-0.00185809870651729,-0.0255804426745529,0.0375192883244818,0.032177858082813,-0.0166415695237497,0.000655998782067293,-0.0109750586751823,-0.0102902558095521,-0.000401750301451915,0.0204900981686707,-0.066989564116285,-0.00346754802967968,0.0278527174693221,0.0479766858518377,-0.0468102670061067,0.0366481395538051,-0.0368016026593416,0.0167648425198611,-0.00816299213063118,0.0368404990743345,0.0307902615735943,-0.0609588724011549,0.0108326978314622,4,907,-0.178752151387676,-267.938064886604,50,635.876129773209,901.537149127724,"group-scad","elementwise",0.246323607966996,50,"Model18",-1174.0126222863,250,2848.02524457261,4176.49695248097,0.243116009059262,250,-0.782700077997817,0.169237801111618,0.329993755125161,0.236058124332461
5,10.8458559525707,0.0002062697,0.0298753714201236,0.0583576049425731,0.0585815704807197,0.0132470721485571,0.022999902855343,-0.00447149304974814,0.182574075370824,0.12787723600928,0.0513610327967905,0.071288329683815,0.00370858066273251,0.0482800188651619,0.0953276181826339,-0.0460214795061952,0.185453417482703,0.0317037944054179,0.0615728176387611,0.0524971580168356,0.182567135513108,0.151839680768893,-0.0470992227221736,-0.0273150137804092,0.0574934475160611,-0.0298285091375101,0.0493427764092673,0.0904781615578656,0.0291105179052199,0.0121307484289401,-0.00353946603869919,-0.0412346509351582,-0.017972041456506,0.0661832675991179,0.019567393274503,0.00263747221082045,-0.00330325123700867,-0.00803851296084603,-0.00597653174944458,0.058373792940611,-0.0847204313661812,-0.0260722788100987,0.05139182893672,0.0212782693201929,0.0121479532871403,0.00995127210981827,-0.0267245135029638,0.0319378197794843,0.0110068626820853,0.0345602676678523,-0.00606999348208709,-0.0231931852346148,0.0283210740500101,1,2068,-0.0919664522728048,-136.193768183373,50,372.387536366747,638.048555721262,"group-scad","elementwise",0.240243936726687,50,"Model18",-1174.0126222863,250,2848.02524457261,4176.49695248097,0.243116009059262,250,-0.782700077997817,0.169237801111618,0.329993755125161,0.236058124332461
1,10.8458559525707,0.0001270308,0.0461096417638247,0.00540189743787964,-0.0039365842282278,0.00294741643267637,0.139476223661111,0.0035855435092642,0.012308523757216,0.0149223270772961,0.0254270575256171,-0.0337749489783566,-0.0418205068428744,0.049808095530272,0.0487879252694605,-0.0654542601617532,0.0900391665731629,0.0147109960586087,0.0239725937808241,-0.0267523777014109,0.0894316996099995,0.00188733602894127,0.0168690857758691,-0.0179713622959154,0.0572560776165149,-0.0710021149376985,0.0217443559672044,-0.0101857855511305,0.0503965316489244,0.007069107667004,-0.0649955171644174,-0.00325180868121578,0.0142532664248929,0.0482112996952167,0.023554050900563,-0.0105148073928725,-0.0440438934474584,0.0139268459782852,0.0262545143902623,0.0883805543312407,-0.0501036264109584,-0.0332976347866039,-0.0306891731927314,-0.00692755408931033,-0.0284959147850856,0.0184035561150911,-0.047950304176113,0.0434005900653694,-0.0577935881558919,0.0281090973597098,-0.0194424848819766,0.0673262922562421,0.0440937349548598,1,1274,-0.213570098643245,-318.282971350858,50,736.565942701716,1002.22696205623,"group-scad","elementwise",0.246954052363183,50,"Model19",-1174.01749304433,249,2846.03498608866,4169.1928071654,0.243114068459964,249,-0.782687809080404,0.169049458508139,0.330126318548999,0.236172020622624
2,10.8458559525707,0.0001270308,0.0294659055604585,0.0101691886417373,0.0775538908830995,0.108202812776451,0.0850753001217963,0.0659363242519099,0.123639173274832,0.0273903131170295,0.156330798266635,0.0544775074836697,0.00302259043977056,-0.00185906519695239,0.0169458677580821,-0.0551019925628718,0.0401894626765754,-0.0836750662158199,-0.00405345181530679,0.0387468696507286,0.0597059881186462,0.00944156351427273,0.192515558454443,0.0346750911549914,0.0355094982058477,-0.0708112698616989,6.77565600581216e-05,-0.0141326495353196,0.0293008121984542,-0.000776552972034185,0.0032957351419393,-0.0786151667125168,0.0286705119217647,-0.0113630248447867,0.0137346269075282,0.00750287991028522,-0.0369491208607663,-0.0292967246546766,-0.0129140406581692,0.0189875203266147,-0.0616597976095711,0.0140733341934015,-0.00541223797227237,0.0102041141212637,0.00372219242923157,-0.00127972074179049,-0.0447086078240852,0.00405246156553711,-0.0244167957890703,0.0122028001172172,0.0454970522620613,0.011567838411116,-0.0068960104060419,1,1472,-0.160733448964765,-240.940261894862,49,579.880523789725,840.22832275715,"group-scad","elementwise",0.239199467947261,49,"Model19",-1174.01749304433,249,2846.03498608866,4169.1928071654,0.243114068459964,249,-0.782687809080404,0.169049458508139,0.330126318548999,0.236172020622624
3,10.8458559525707,0.0001270308,0.0284930173690179,0.1560143719719,-0.0203354129002689,0.0569182813605704,-0.0490232182780902,0.0387293467454354,0.137271564153214,0.106787170796704,0.07112285341305,-0.0601709844953059,-0.00673032373945347,0.0584049609883683,0.0747497368139873,0.00157370392015064,0.071502776684504,0.128169353110902,0.00371916661980789,-0.0448072309468261,0.129625038985827,0.0716835879127583,0.172838061699423,-0.0342420572040027,0.0350972646089542,-0.0693982249845494,0.0267706846810733,0.0176603531183489,0.0794564992863205,0.00200820780364951,-0.00866724768773684,-0.047261512824379,-0.00582037874778117,0.0413667453837608,0.00821182340698466,-0.00268547957385875,-0.0255374826458799,-0.00932512553421205,-0.0103819299840069,-0.00266332747556859,-0.0223987111002934,-0.0228457623347384,0.0385306279217311,0.0119311761311801,-0.0184827536551386,0.0309076007930886,-0.0265730732813933,0.00160360274897182,-0.0451036642111811,0.0296979147169443,-0.0285262512478759,0.0169381239274762,0.0179083388873558,1,924,-0.137669675957938,-206.753553375418,50,513.507106750836,779.168126105351,"group-scad","elementwise",0.242839626105314,50,"Model19",-1174.01749304433,249,2846.03498608866,4169.1928071654,0.243114068459964,249,-0.782687809080404,0.169049458508139,0.330126318548999,0.236172020622624
4,10.8458559525707,0.0001270308,0.0376498200651053,0.0852970377854154,0.0510224489175524,0.0575592988539586,0.0855624125118873,-0.0189194190481433,-0.00594659564978276,0.141584308315002,0.0616417769972001,0.139747389775165,0.0900818365777629,-0.00206955686527599,0.00938853916971343,-0.0644613341962713,0.161323699275748,0.0383310920839036,-0.0299710619970201,0.0266309462175389,0.0133030198495584,0.0507217281331011,0.0184755861937625,0.00890376684670615,0.0305429756745857,-0.0105959412002177,0.0124552885979242,-0.0574957760084376,-0.000563929660818797,0.00470923240694958,-0.00215244246410818,-0.0257840175327741,0.0377622113217589,0.0316170641449602,-0.0166510818766647,0.000965430369744165,-0.010512680105231,-0.0102755963346828,-0.000590254215512374,0.0203619795631186,-0.0671490457563552,-0.00307192646476251,0.0278317044591943,0.0480713043952414,-0.0471445052403203,0.0362082447594634,-0.0367806878488283,0.0169092994537913,-0.00819441504794145,0.0370977235821933,0.0310777306388707,-0.0616778842161434,0.011027259078603,4,875,-0.178749155254288,-267.938301104741,50,635.876602209482,901.537621563997,"group-scad","elementwise",0.246324859387864,50,"Model19",-1174.01749304433,249,2846.03498608866,4169.1928071654,0.243114068459964,249,-0.782687809080404,0.169049458508139,0.330126318548999,0.236172020622624
5,10.8458559525707,0.0001270308,0.0298469888634761,0.0574028942765652,0.0601688758726039,0.0129039132499642,0.022941590659558,-0.00486958950378701,0.183328790494486,0.127578667240214,0.0507816272088253,0.0705667467379133,0.00422045388447243,0.0482762598744922,0.0946495975497616,-0.0456362592419031,0.185852617706017,0.0312462687898001,0.0610882540601546,0.053498679516669,0.181969394578878,0.152569414304801,-0.0466374378987257,-0.0264590162518328,0.057727994401744,-0.0302996676646237,0.0494991853071943,0.0890199713798998,0.0296346536777162,0.0122604453435203,-0.00433900976058519,-0.0424562032023036,-0.0174341147316481,0.0661193650469061,0.0196184980800732,0.00256150806758352,-0.00333559492350513,-0.00750498980725209,-0.00607884688773016,0.0583829925489479,-0.0835732339092058,-0.026021390622564,0.0512752811841743,0.0206961211420035,0.0122549007641321,0.00986621664872376,-0.0258524340257035,0.0316227351100565,0.0113466866034092,0.0342123902327891,-0.00570252577089151,-0.0227756108190773,0.0281032370688353,1,1842,-0.0919654302601672,-136.20885904508,50,372.417718090161,638.078737444676,"group-scad","elementwise",0.240252336496196,50,"Model19",-1174.01749304433,249,2846.03498608866,4169.1928071654,0.243114068459964,249,-0.782687809080404,0.169049458508139,0.330126318548999,0.236172020622624
1,10.8458559525707,0.4817885988,0.0223358416768694,0.0450934449870275,0.0209066314423288,-0.00486860835349267,0.057115594773452,0.00512450040284614,-0.00884907353827272,0.00273743834676727,0.00532626195119273,0.000198632944968643,0.00141246772553016,-0.00192561851288536,3.97676907964265e-05,0.00325722804754961,0.00104333743831891,0.000185329089292328,0.001178339307051,-5.54510933049062e-05,0.000643455328600125,0.000337337051196766,0.00253702383301696,0.00047070913694157,2.28105223980185e-05,0.000145336445924746,7.0276383566275e-05,0.000516377491251517,0.000174453730328238,-3.04488040706934e-05,4.26510948825325e-05,4.65982324313119e-05,0.000112842983655619,0.000348785345593766,8.3344460353775e-06,-2.64749016461891e-05,2.70671180068597e-05,0.000154072972884392,4.6477445789128e-05,-3.09952477834509e-05,6.44983807948291e-05,-4.39693467170821e-06,1.7433292791469e-05,9.01541017214176e-05,-5.05720139124954e-05,-1.22461383465617e-06,-1.29878927629552e-05,7.34248344735865e-05,1.24213110266926e-05,6.3498752593918e-05,2.28926736110242e-05,3.90285257288541e-06,-6.85240788263382e-05,1,1522,-0.35897946916289,-407.161507934494,25,864.323015868988,997.153525546245,"group-scad","elementwise",0.262118270490619,25,"Model2",-2245.47067573344,136,4762.94135146687,5485.62996056902,0.274091822099931,136,-3.75835966208051,0.200640342690786,0.39881186767302,0.293410304542404
2,10.8458559525707,0.4817885988,0.0595131800317124,0,0.241545058533846,0,0,0,0,0.299354419765054,0,0,0,0,0.180517216216544,0,0,0,0,0.287203896587857,0,0,0,0,-0.0794812579227122,0,0,0,0,0.108525712590401,0,0,0,0,0.0989035921390947,0,0,0,0,0.00572932670661987,0,0,0,0,-0.0228543932009076,0,0,0,0,3.96525019474223e-05,0,0,0,1,415,-1.39183662490316,-497.647055659352,9,1013.2941113187,1061.11309480252,"group-scad","elementwise",0.277886804597402,9,"Model2",-2245.47067573344,136,4762.94135146687,5485.62996056902,0.274091822099931,136,-3.75835966208051,0.200640342690786,0.39881186767302,0.293410304542404
3,10.8458559525707,0.4817885988,-0.0072001637803743,0.00391754098424597,0.0384549169799048,0.135057358937711,0.0265528458658443,0.0165403232239506,-0.00109935539307108,0.0158048388636568,0.14553391505825,0.00064158152519005,0.010639093360051,-0.00262044301720829,-0.00229498536756264,0.137129097301386,0.000461639153762551,0.00247957258763773,-0.00103494347908153,0.000619215781698177,0.0313158956560242,2.44194903370252e-05,0.000498530684149586,0.00102283356001544,0.000992928176325657,0.0329529811523412,-0.000377837217663313,0.000337228996503669,-0.000425053964972477,0.000457591960567994,0.0046374910131004,0.000496227246745598,0.000301392879193074,0.000189252453635077,-0.000113134485065537,0.00271133462966402,0.000352340220472236,0.00115637553703083,5.52436463486825e-05,-0.000401351293692949,0.000660633221237332,7.6109651239383e-06,-0.000126235771093998,-0.000420978875428523,3.82543214754197e-05,-0.000875812495662265,2.09641678924525e-05,0.000122440626630785,0.00016768918373302,0.000149612714165831,0.000257468058158434,-0.000392248360854882,8.79966197979589e-05,4,1352,-0.694495096337302,-436.196376136733,44,960.392752273467,1194.17444930544,"group-scad","elementwise",0.273126769879658,44,"Model2",-2245.47067573344,136,4762.94135146687,5485.62996056902,0.274091822099931,136,-3.75835966208051,0.200640342690786,0.39881186767302,0.293410304542404
4,10.8458559525707,0.4817885988,-0.000485216103661187,0.00974260209440474,0.0179013937557816,0.0119924871936448,0.101216608600437,0.0554204606947586,-0.00117015462208295,0.00583929792137065,0.00464772552231948,0.10148311955316,0.0557250525501937,1.3957986743083e-05,0.00210595603281384,0.00656527708943021,0.0777955052732859,0.0176628896444694,0.000155905512104013,0.000567450934391652,0.00237305329642888,0.0139472358033028,-0.000395554630126636,-7.2053683967511e-06,0.000482262140170253,0.000325598928920164,0.00449336792005664,0.000270235795841845,3.83712603670024e-05,0.000225361417934757,8.21127285116481e-05,0.00207732135379116,0.000449893058888008,5.03137135583984e-05,-0.000101522579760412,2.63183801687576e-05,0.000423951675214276,7.55554375427092e-05,4.5771246156528e-05,-1.49740157293774e-05,4.09852857030939e-05,-6.17595629994026e-05,0.000113473315755051,7.34236747883968e-06,-2.00757515036638e-05,4.79323304952088e-06,1.14653237003829e-05,1.07823447923722e-05,1.24317219485049e-05,5.21272118104395e-05,-3.32234657844528e-05,0.000154259666654516,-5.81179965409298e-05,1,1368,-0.585773869116708,-425.062131045359,30,910.124262090718,1069.52087370343,"group-scad","elementwise",0.266947268467184,30,"Model2",-2245.47067573344,136,4762.94135146687,5485.62996056902,0.274091822099931,136,-3.75835966208051,0.200640342690786,0.39881186767302,0.293410304542404
5,10.8458559525707,0.4817885988,-0.0110661639973531,-0.00517566413421751,0.0153300865911552,0.0260531710538646,0.0143573606385848,0.232244051018012,0.0132875488261228,0.00430277397266569,0.00573466039452853,0.00855461419829155,0.208135995677251,0.00111839715678342,0.0038118074081192,0.00234364432943977,0.00227560009825311,0.106249507827343,0.00034160536729475,0.000599187518484723,0.00185776510790064,0.00185388057179424,0.0288377050175486,-1.94537583225152e-05,-2.19274925074891e-05,8.16837306534895e-05,-0.000193510727126721,0.00768352293158624,3.44801101500214e-06,0.000120953012491196,0.000105048185699579,6.88863906091342e-05,0.00491136212011239,3.72247068903307e-05,1.30457903925986e-05,4.35082927765757e-05,4.67108642082757e-05,0.00152126192450416,-1.30399312922658e-05,-3.1151028678466e-05,-5.02122714105355e-05,3.01979705681602e-05,0.000351154512774908,7.07858060550813e-06,-8.60695817837446e-07,5.12187593328192e-05,5.0304791047429e-05,8.43132234576982e-05,-8.18766363813058e-06,-4.85962973194206e-06,6.23170211327093e-06,3.28297616365376e-05,0.000262979773892634,1,2038,-0.727274602560453,-474.79870288645,28,1005.5974057729,1154.36757661143,"group-scad","elementwise",0.290379997064792,28,"Model2",-2245.47067573344,136,4762.94135146687,5485.62996056902,0.274091822099931,136,-3.75835966208051,0.200640342690786,0.39881186767302,0.293410304542404
1,10.8458559525707,7.82317e-05,0.0461286496201785,0.00554249683544657,-0.00357634686277823,0.00287123073357113,0.139304621484744,0.00327278034122999,0.0118599358586746,0.0141062985924384,0.0259261460095948,-0.033141090811935,-0.0419613601024538,0.0491154582460877,0.0491934662155358,-0.0648346629296789,0.0897793684473519,0.0148313177750188,0.0244887084758995,-0.0274595347641738,0.08999051009735,0.00228227149750429,0.0164603277690816,-0.0182404419611377,0.0576048605064265,-0.0715138458828176,0.0220381438993068,-0.0102351805978555,0.0503329960140632,0.00718723044365834,-0.0647520170861522,-0.00364290835621282,0.0145883995345509,0.0479579433088137,0.0244068128894752,-0.0112087153831743,-0.0440197905227774,0.0134085235921103,0.0258080476735043,0.0889201628020976,-0.050755051782806,-0.0332527825910699,-0.0304479431802626,-0.00683118260238555,-0.0285503510543053,0.0181847830334806,-0.0480525828209022,0.0435547513713255,-0.0576321070151916,0.0280670538656515,-0.0192977700979766,0.0666561965332937,0.0446264291370199,4,1309,-0.213568986442239,-318.278668968198,50,736.557337936396,1002.21835729091,"group-scad","elementwise",0.246961473148149,50,"Model20",-1174.01730500802,249,2846.03461001604,4169.19243109277,0.243113646959682,249,-0.782681798955518,0.16955450520934,0.330486716424212,0.236462656758425
2,10.8458559525707,7.82317e-05,0.0295045716305839,0.0104351829023344,0.0777268064068819,0.108932276682688,0.0843167291933155,0.0659762828302043,0.123829435384948,0.0272469371756664,0.156362789652653,0.0545921454909435,0.00233099969302167,-0.00250758351385649,0.0169199359469833,-0.0549764293571374,0.0405913067599349,-0.0832390080050756,-0.00465101883227069,0.0395815045574242,0.059560314633833,0.0093234175706476,0.192575886883338,0.0351413819026324,0.0355481885780369,-0.0715633690574473,0.000857670835607671,-0.014873426528427,0.0295144878159383,-0.000920178085376735,0.00373607616269828,-0.078893863834054,0.0283423992223226,-0.0113496832197805,0.0138554287685719,0.00727691727098514,-0.0371934358357205,-0.0289374826305982,-0.0124889395080394,0.0184959431377911,-0.0610220900352265,0.0137724376600344,-0.00595901527095949,0.0106130378492328,0.00377583993873793,-0.00126704521515411,-0.0449997697677937,0.00444147929166617,-0.0244695500806179,0.0122093101281826,0.0451187112757446,0.0117357529399722,-0.00610660309664309,1,1380,-0.160732010229275,-240.942611193766,50,581.885222387533,847.546241742048,"group-scad","elementwise",0.239187968730206,50,"Model20",-1174.01730500802,249,2846.03461001604,4169.19243109277,0.243113646959682,249,-0.782681798955518,0.16955450520934,0.330486716424212,0.236462656758425
3,10.8458559525707,7.82317e-05,0.0284719311897869,0.156631395385831,-0.021050774315706,0.0568796117094049,-0.0487547684372001,0.0387052213410953,0.137248889841751,0.106385755436827,0.0712494866620112,-0.0605643622141437,-0.00601291583251964,0.0581080550441695,0.075179803460465,0.00163833651181143,0.0718954895250229,0.127701338130625,0.00370858430045058,-0.0449817728521124,0.12968385019012,0.0718147183918378,0.172656142910238,-0.0338420199172165,0.034830917340256,-0.0700896649770175,0.026437104991443,0.0185803800924668,0.0794080304401074,0.00184667694855803,-0.00854634825669284,-0.0476218827571796,-0.00513308328788643,0.0414393209830588,0.00834318070867527,-0.0026067713963267,-0.0259439630975398,-0.00937673250018061,-0.0107869578814118,-0.0026070703557076,-0.0226718729378032,-0.0225561570595104,0.0387511685258692,0.0116497958709368,-0.0185801125245568,0.0307173173329619,-0.0269076747789149,0.0021023275844817,-0.0447373053996229,0.0298373233961979,-0.028872532924645,0.0166228668249437,0.0176062940158331,4,1022,-0.137667851567621,-206.752629330982,50,513.505258661964,779.166278016479,"group-scad","elementwise",0.242838977421596,50,"Model20",-1174.01730500802,249,2846.03461001604,4169.19243109277,0.243113646959682,249,-0.782681798955518,0.16955450520934,0.330486716424212,0.236462656758425
